,utterance_id,gender,age,speaker_id,expression,manual_transcription,discrete_emotion_collection_phase,discrete_emotion_annotation_phase,valence_annotation_phase,arousal_annotation_phase,split,path,target
378,609,f,adult,186,real,TVOJA MAMA ŽELI DA TI BUDEŠ JAKA KAO I DO SADA I DA NE MISLIŠ UDH NA ANTU LOVRIĆA NEGO NA ANTU SMRC KOJI JE SAD UZ TEBE SMRC,sadness,sadness,2.369187962,8.21579735,train,cres_v2.1/audio_files_16000/609.wav,sadness
379,136,m,adult,31,acted,NE IDEM DOMA I GOTOVO PUSTIM ME S TIM DOMA,anger,anger,3.093964987,6.08734691,train,cres_v2.1/audio_files_16000/136.wav,anger
380,847,m,adult,284,acted,NIJE ZBOG BETOVENA HEHE HEHE HE SPOMINJE TEHNIKU,happiness,happiness,6.874235028,4.128277817,train,cres_v2.1/audio_files_16000/847.wav,happiness
381,467,f,adult,140,real,STIPE POGLE OOOVO,happiness,happiness,7.115919673,7.406546803,train,cres_v2.1/audio_files_16000/467.wav,happiness
382,232,f,adult,55,real,ZATO ŠTO RASPLAČEM JER TI JE OTIŠAO S DVINOM SORI NIJE UŠAO U ŠTALU,anger,anger,3.567725584,6.952764281,train,cres_v2.1/audio_files_16000/232.wav,anger
383,44,m,adult,20,acted,NJEMU JE STARI SRBIN NE ZNAM KOJI JE TVOJ PROBLEM ALI STE MI OBA DVOJICA SUMNJIVI KAJ JE KURAC DI STE BILI U RATU KAJ JE,anger,anger,2.094242716,8.213339792,train,cres_v2.1/audio_files_16000/44.wav,anger
384,746,m,adult,243,acted,SRAM TE BILO PA MENI SU NAJBOLJI JARANI UMIRALI NA RUKAMA NEĆU DA SE VRAĆAM U TE DANE ČEMERA I STRAHA ETO ŠTA JE,fear,anger,2.219382034,7.388076711,train,cres_v2.1/audio_files_16000/746.wav,anger
385,283,f,adult,60,acted,EVO VIDIŠ O TOME TI GOVORIM STALNO JE NEKO DRUGI KRIV NIJE BRACO HOĆU NEKOG TKO ĆE SE NEČEG OZBILJNO UHVATIT,anger,anger,2.775212892,7.902555726,train,cres_v2.1/audio_files_16000/283.wav,anger
386,5,m,adult,4,real,ZAŠTO SI TI DOŠLA JA TI RIČ NISAM REKA SAMO ME TO ZANIMA,anger,anger,3.239819107,7.622963985,train,cres_v2.1/audio_files_16000/5.wav,anger
387,369,m,adult,111,acted,E KAK SE ZOVE VEPAR S TRI NOGE,happiness,happiness,6.158903517,5.740209025,train,cres_v2.1/audio_files_16000/369.wav,happiness
388,273,f,adult,60,acted,HOĆU DA VIDIM ŽAR ŽAR ŽAR,anger,anger,3.465307487,8.599946749,train,cres_v2.1/audio_files_16000/273.wav,anger
389,1038,f,adult,300,acted,DA ALI TREBAM TEBE U TEBE NEĆE POSUMNJATI,neutral,neutral,5.687765453,3.842112289,train,cres_v2.1/audio_files_16000/1038.wav,neutral
390,170,f,adult,37,real,PROKLET BAZEN MENE SI POSLA U NEKU STVAR TO MENI NE TRIBA U ŽIVOTU,anger,anger,3.453479565,7.001615252,train,cres_v2.1/audio_files_16000/170.wav,anger
391,343,f,adult,95,acted,A KOD NAS GLEDAJ U KUĆI DRVA NEMA DOK IZA BRDA BIJELA VEĆ SE I ZIMA SPREMA,neutral,sadness,5.127457625,3.227008847,train,cres_v2.1/audio_files_16000/343.wav,sadness
392,678,m,adult,207,real,KAO SVEĆENIK JA SAM SREDSTVO I JEDAN INSTRUMENT,neutral,neutral,6.033984458,3.769098857,train,cres_v2.1/audio_files_16000/678.wav,neutral
393,1146,m,child,344,acted,KAD TI KAŽEM STO POSTO JE BIO VINCEK,fear,fear,3.408272224,6.418552942,train,cres_v2.1/audio_files_16000/1146.wav,fear
394,963,m,adult,282,real,I SAD ČEKAŠ DA ß UDH DA TI DA TI NEKO KAŽE DA JE TO BIO NEKI TRAČ ß UŽASNO NEUKUSAN,sadness,sadness,2.667423787,5.921579245,train,cres_v2.1/audio_files_16000/963.wav,sadness
395,525,f,adult,166,acted,TO SI TI PA NISAM TE PRIPOZNALA UDH ŠTO SE DOGODILO DITE MOJE,fear,fear,3.921715922,6.566408096,train,cres_v2.1/audio_files_16000/525.wav,fear
396,187,f,adult,44,acted,NEĆU NEĆU I NEĆU NE PRIZNAJEM JA NIKAKAV DOGOVOR,anger,anger,2.676135362,7.137945914,train,cres_v2.1/audio_files_16000/187.wav,anger
397,298,m,adult,71,real,PROMATRAMO PERIOD OD DVIJE TISUĆE ß DVIJE TISUĆE REC OD DVIJE TISUĆE SEDME UDH DAKLE TO JE PERIOD KADA JE NA NEKI NAČIN ß HRVATSKA DOŽIVJELA JEDAN RECIMO TO TAKO BUM POTROŠAČKOG DRUŠTVA NE UDH DAKLE TO JE PERIOD KAD SE S JEDNE STRANE IZGRADIO VELIK BROJ ZAPRAVO TRGOVAČKIH CENTARA UDH S DRUGE STRANE KADA ß SU ULAGANJA RECIMO U MARKETING OGLAŠAVANJE NAGLO RASLA I S TREĆE STRANE KADA SU ZAPRAVO ß BANKE POSREDSTVOM RAZLIČITIH POTROŠAČKIH KREDITA NA NEKI NAČIN DEMOKRATIZIRALE PROCES ZADUŽIVANJA,neutral,neutral,5.662033055,4.217971554,train,cres_v2.1/audio_files_16000/298.wav,neutral
398,630,f,adult,191,acted,KODA SAM JA KRIVA ZA SVE,sadness,sadness,2.139474167,4.565001162,train,cres_v2.1/audio_files_16000/630.wav,sadness
399,595,m,adult,185,acted,RAK JE TO SMRT,sadness,fear,2.679840374,6.189234258,train,cres_v2.1/audio_files_16000/595.wav,fear
400,304,m,adult,76,real,VE VE VE TOČKA ENTER JUROPE TOČKA HA ER JE INTERNETSKI SERVIS KOJI JE POKRENUO I OVAJ DOKUMENTACIJSKI CENTAR PRI INSTITUTU ZA MEĐUNARODNE ODNOSE UDH KRAJEM DVIJE TISUČE ČETVRTE GODINE UDH RADI DAVANJA LAKŠEG PRISTUPA ß INFORMACIJA O INFORMACIJAMA VEZANIM ZA EUROPSKU UNIJU I LAKŠEG PRISTUPA DOKUMENTIMA EUROPSKE UNIJE,neutral,neutral,6.112579494,4.221381592,train,cres_v2.1/audio_files_16000/304.wav,neutral
401,144,m,adult,31,acted,JE LI OVAJ UZMI SI GA ZA PO DOMA,anger,anger,2.537038722,7.518390064,train,cres_v2.1/audio_files_16000/144.wav,anger
402,943,f,adult,267,real,MI SMO NAUČILI SVI ß DA ŽIVIMO ZAJEDNO JA NE ZNAM ZAŠTO,sadness,sadness,4.234187392,5.323287444,train,cres_v2.1/audio_files_16000/943.wav,sadness
403,754,m,adult,247,acted,MALO JE FALILO,fear,anger,4.014751292,7.018255314,train,cres_v2.1/audio_files_16000/754.wav,anger
404,54,m,adult,21,real,NE VJERUJEM ŠTA DA RADI,anger,anger,3.305897335,7.363487649,train,cres_v2.1/audio_files_16000/54.wav,anger
405,547,f,child,172,acted,JAO IVICE BRATE ZAMISLI ZAMISLI SAMO DA SE NI OTAC NI MAJKA VIŠE NE VRATE,fear,fear,2.689634622,4.535362282,train,cres_v2.1/audio_files_16000/547.wav,fear
406,900,f,adult,302,acted,POBJEGLA SAM OD NJEGA ZASTAJK SAMO BUDI DOBAR PREMA MENI MOLIM TE,sadness,fear,2.717017987,7.551872973,train,cres_v2.1/audio_files_16000/900.wav,fear
407,378,m,adult,116,real,PAZI TI JELENKA,happiness,happiness,6.486118727,5.376870181,train,cres_v2.1/audio_files_16000/378.wav,happiness
408,532,f,adult,167,real,NA DVANAEST CENTIMETRA IDH,fear,happiness,6.567706127,7.715223793,train,cres_v2.1/audio_files_16000/532.wav,happiness
409,423,f,adult,133,real,ALEN ALEN ALEN NENO,happiness,happiness,7.875399977,6.815053836,train,cres_v2.1/audio_files_16000/423.wav,happiness
410,701,f,adult,216,real,NEKOLIKO TISUĆA SUDIONIKA I GRAĐANA KOJI SU SE PRIKLJUČILI POVORCI PROŠLO JE SREDIŠTEM ZAGREBA,neutral,neutral,5.601364816,3.739423026,train,cres_v2.1/audio_files_16000/701.wav,neutral
411,458,f,adult,140,real,A JELENA DOBRO KAŽE PUSTI JE DA VIDIMO ŠTA ĆE,happiness,anger,4.786237884,6.646177879,train,cres_v2.1/audio_files_16000/458.wav,anger
412,168,f,adult,37,real,JA NE BI SAD UPLITALA VIOLETU I SVE OSTALE ODE MOLIM TE ALI SVI IMAJU OČI,anger,anger,2.86806416,8.753685881,train,cres_v2.1/audio_files_16000/168.wav,anger
413,596,m,adult,185,acted,JER ME GAZDA NEDUŽNOGA SA DVORIŠTA POTJERAO,sadness,sadness,2.077931281,6.411726883,train,cres_v2.1/audio_files_16000/596.wav,sadness
414,748,m,adult,241,acted,MOŽDA JE USPIO POBJEĆ,fear,fear,3.532183152,6.121410416,train,cres_v2.1/audio_files_16000/748.wav,fear
415,1088,m,adult,314,real,ON JE VRLO SISTEMATIČAN PREGLEDAN,neutral,neutral,5.900254836,4.291175674,train,cres_v2.1/audio_files_16000/1088.wav,neutral
416,1019,f,adult,294,acted,VAAAAA,fear,fear,2.050866624,8.412121339,train,cres_v2.1/audio_files_16000/1019.wav,fear
417,463,f,adult,140,real,TRUDNA JEBOTE ČUJ ŠTA,happiness,anger,3.419681075,6.633627233,train,cres_v2.1/audio_files_16000/463.wav,anger
418,323,m,adult,83,acted,MOŽDA STE I VI SRELI DJEČAKA JEDNOG OD VAŠIH VRŠNJAKA KOJI RADO IZMIŠLJA I SMIŠLJA KAO ŠTO RADO JEDE MEDENJAKA ON SE SAMO OKRENE DESNO I LIJEVO I VEĆ PRIJEDLOGA EVO,neutral,happiness,6.929980881,5.009841162,train,cres_v2.1/audio_files_16000/323.wav,happiness
419,543,f,adult,171,acted,STANISLAVE JESI DOBRO,fear,fear,3.000202558,7.516278642,train,cres_v2.1/audio_files_16000/543.wav,fear
420,684,m,adult,208,real,SLIJEDEĆI PLATONOV OPIS NJEZINOGA SMJEŠTAJA IZVAN HERAKLOVIH STUPOVA,neutral,neutral,7.119320992,2.066957467,train,cres_v2.1/audio_files_16000/684.wav,neutral
421,656,f,adult,199,real,I JADILA SE GLUPOSTIMA MENI SU OVO GLUPOSTI,sadness,sadness,2.01244931,7.826163269,train,cres_v2.1/audio_files_16000/656.wav,sadness
422,1109,m,adult,322,real,VIDIM VAS CIJELE GODINE A VIDIM I DA VAS SUNCE OBIĐE ZA GODINU DANA,neutral,neutral,6.192533336,3.78097307,train,cres_v2.1/audio_files_16000/1109.wav,neutral
423,732,m,adult,238,acted,JESTE DOBRO ZASTAJK PITAJ GA JEL DOBRO,fear,fear,3.689146496,7.355356942,train,cres_v2.1/audio_files_16000/732.wav,fear
424,465,f,adult,140,real,PAZI DA NE UPATIŠ TUĐI,happiness,happiness,6.513556336,6.272725029,train,cres_v2.1/audio_files_16000/465.wav,happiness
425,1073,m,adult,312,real,I TAKO UNATRAG SVE DO OTKRIĆA VATRE I KAMENE SJEKIRE,neutral,neutral,5.659983406,4.777132988,train,cres_v2.1/audio_files_16000/1073.wav,neutral
426,853,m,adult,286,acted,KAKVA POMPEJANSKA,happiness,happiness,5.622304072,5.95651016,train,cres_v2.1/audio_files_16000/853.wav,happiness
427,956,f,adult,279,real,DA VIDIŠ SAD SAM VIDLA JEDNOG ONOG NAJGOREG LOPOVA IZZZ SAO SSSA OLAJNICE KOJI JE KRAO SVAKU NOĆ SVAKE NOSIO BOGLEME NOSIO SVE MAST KANTE SVAŠTA ŽIVO NOSIO,sadness,fear,2.599742558,6.899020336,train,cres_v2.1/audio_files_16000/956.wav,fear
428,921,f,adult,299,acted,UZMITE KOLAČIĆE LIPI SU ZASTAJK OSTALI SU OD MALE GOSPE ZASTAJK NAŠI LJUDI SLABO JEDU SLATKO TAKI SU ŠTA ĆETE,happiness,happiness,7.472349303,3.174159776,train,cres_v2.1/audio_files_16000/921.wav,happiness
429,1008,f,adult,289,acted,MLADEN I IVA SU MRTVI IDH UDH,fear,sadness,2.38928225,6.388482909,train,cres_v2.1/audio_files_16000/1008.wav,sadness
430,287,f,adolescent,61,acted,ŠTA GLEDATE DEBILI JEDNI,anger,anger,3.098388216,7.495267425,train,cres_v2.1/audio_files_16000/287.wav,anger
431,627,f,adult,189,acted,A NAMA JE BILO PRIJE TAKO DIVNO TAKO SMO LIJEPO ŽIVJELI,sadness,sadness,3.196415461,3.998879539,train,cres_v2.1/audio_files_16000/627.wav,sadness
432,692,m,adult,211,real,TVRTKE SU ČINI SE BITKU PROTIV PUŠENJA SHVATILE MNOGO OZBILJNIJE PA NAVELIKO NARUČUJU KABINE ZA PUŠENJE,neutral,neutral,5.023896615,4.80116642,train,cres_v2.1/audio_files_16000/692.wav,neutral
433,476,f,adult,143,acted,NE JEBOTE PRIČAJ,happiness,sadness,3.20456622,6.757406669,train,cres_v2.1/audio_files_16000/476.wav,sadness
434,399,m,adult,124,acted,TO JE VUČIJA SREĆA HAHA,happiness,happiness,6.728602308,6.404233045,train,cres_v2.1/audio_files_16000/399.wav,happiness
435,559,f,child,172,acted,OPROSTITE GOSPODARICE DRVA SU VLAŽNA,fear,fear,4.065175333,4.830185537,train,cres_v2.1/audio_files_16000/559.wav,fear
436,583,m,adult,183,real,NIKOM PREPORUČIO,sadness,sadness,4.179320021,4.06090125,train,cres_v2.1/audio_files_16000/583.wav,sadness
437,161,f,adult,33,real,DOK JE HANA MELA I DERALA SE ZA HIGIJENU I REKLA DA DAJE TAMO IZJAVE PITALA SAM ŠTA DAJE,anger,anger,3.989169265,6.573377128,train,cres_v2.1/audio_files_16000/161.wav,anger
438,766,m,adult,248,acted,MISLIO SAM DOK SE NISI POČEO TAKO CERITI A SAD MISLIM  DA BIH TREBAO IĆIIII,fear,anger,2.997510563,7.337721328,train,cres_v2.1/audio_files_16000/766.wav,anger
439,589,m,adult,185,acted,TAK MLADA TAK LEPA NEMOJ JASNA AJDE JASNICE PUSTI TO,sadness,sadness,5.547985148,3.592446868,train,cres_v2.1/audio_files_16000/589.wav,sadness
440,550,f,child,172,acted,ZAŠTO SOVA NE SPAVA,fear,fear,4.269889589,4.487135331,train,cres_v2.1/audio_files_16000/550.wav,fear
441,1075,m,adult,312,real,UPRAVO SE TIM NEKIM DAVNIM VREMENIMA DANAS I BAVIMO,neutral,neutral,6.519023361,2.904207812,train,cres_v2.1/audio_files_16000/1075.wav,neutral
442,527,f,adult,167,real,TREBA TREBA UDH,fear,fear,3.456406632,7.184030595,train,cres_v2.1/audio_files_16000/527.wav,fear
443,1096,f,adult,317,real,I ONDA SMO IH NAŠLI U NJEMAČKOJ I DONIJELI SMO IH OVDJE KOD NAS,neutral,neutral,5.411217395,4.345662957,train,cres_v2.1/audio_files_16000/1096.wav,neutral
444,445,f,adult,137,real,I SVI SU IMALI ROGOVE,happiness,sadness,3.342638793,4.868078031,train,cres_v2.1/audio_files_16000/445.wav,sadness
445,414,f,adult,129,acted,MA DAJ PA DA NEMAŠ MUDA NE BI NIKAD NAPISAO ONAKAV TEKST O ONOM RESTORANU,happiness,neutral,5.889847498,4.902459461,train,cres_v2.1/audio_files_16000/414.wav,neutral
446,9,m,adult,5,real,PUŠI KURAC,anger,anger,3.272609081,5.973793918,train,cres_v2.1/audio_files_16000/9.wav,anger
447,840,m,adult,282,acted,HAHA UDH ZASTAJK A JA VAS JESAM,happiness,happiness,5.857520771,5.720371563,train,cres_v2.1/audio_files_16000/840.wav,happiness
448,948,m,adult,271,real,I OVDE NAS JE IZGINILO ß MORE BOŽJE,sadness,neutral,3.297647547,5.693687692,train,cres_v2.1/audio_files_16000/948.wav,neutral
449,197,f,adult,48,real,PA NEĆU SADA A NEGO A ODI,anger,anger,4.36360571,5.787218197,train,cres_v2.1/audio_files_16000/197.wav,anger
450,281,f,adult,60,acted,IZAĐITE VAN REKLA SAM,anger,anger,3.026362022,7.21451339,train,cres_v2.1/audio_files_16000/281.wav,anger
451,864,f,adult,256,acted,CMIZDR ŠTA SAM JA ZNALA SMRC JA SAM SVIMA HTJELA SAMO DOBRO SMRC NAJVIŠE NJEMU JER GA VOLIM CMIZDR A VID ŠTA MI JE U ŽURBI NAPRAVIO,sadness,sadness,1.530487655,8.191294584,train,cres_v2.1/audio_files_16000/864.wav,sadness
452,2,m,adult,1,real,SAD ZAMISLITE JA SE PETLJAM U PRIVATAN ŽIVOT A TI SE NE PETLJAŠ,anger,anger,2.262693376,8.402877769,train,cres_v2.1/audio_files_16000/2.wav,anger
453,1058,m,adult,304,real,ZNANOST DANAS MOŽE PROCIJENITI PRAVU SNAGU,neutral,neutral,5.641556252,2.885281882,train,cres_v2.1/audio_files_16000/1058.wav,neutral
454,375,m,adult,115,acted,AJDE,happiness,anger,4.305578288,5.26026195,train,cres_v2.1/audio_files_16000/375.wav,anger
455,208,f,adult,50,real,I ONDA TI JE ISPALO DA KUŽIŠ SAM JA U KUHINJI DA ŠTA SE DA KOJI SE KURAC MENI DEŠAVA MENI STIPE JA KAŽEM STIPE,anger,anger,3.71885017,6.530351184,train,cres_v2.1/audio_files_16000/208.wav,anger
456,1091,m,adult,313,real,PRECESIJA JE VRLO INTERESANTNA ZBOG TOGA ŠTO JE ONA JAKO DUGOTRAJNA,neutral,neutral,5.021308969,4.423571531,train,cres_v2.1/audio_files_16000/1091.wav,neutral
457,602,f,adult,186,real,JAKO TE VOLIMO I TUŽNI SMO KAD NA TVOM LICU VIDIMO SUZE SMRC ŽELIMO DA TVOM LICU STALNO BUDE OSMJEH,sadness,sadness,3.019374895,6.552260985,train,cres_v2.1/audio_files_16000/602.wav,sadness
458,380,m,adult,116,real,AL DA DA DOBRO JE,happiness,neutral,5.758450546,4.463091188,train,cres_v2.1/audio_files_16000/380.wav,neutral
459,272,f,adult,60,acted,UMUKNI,anger,anger,2.511940227,7.993549371,train,cres_v2.1/audio_files_16000/272.wav,anger
460,25,m,adult,16,acted,MA KO TI TO VIŠE SLUŠA ŠTO ZVUČI KO BLEJANJE OVACA,anger,anger,3.976662275,6.044077143,train,cres_v2.1/audio_files_16000/25.wav,anger
461,857,f,adult,284,acted,TRBUH JE BOLI I OĆE DA JE TI PREGLEDAŠ ZASTAJK MOŽDA JOJ SIFILIS IZLIJEČIŠ,sadness,sadness,3.628791652,4.907695434,train,cres_v2.1/audio_files_16000/857.wav,sadness
462,992,m,adult,231,acted,UDH JA NE IDEM TAMO IDH,fear,fear,2.493898712,7.884765139,train,cres_v2.1/audio_files_16000/992.wav,fear
463,101,m,adult,28,real,RUŽNO MI JE TO JAKO MI JE TO RUŽNO,anger,anger,3.863603818,3.987379201,train,cres_v2.1/audio_files_16000/101.wav,anger
464,533,f,adult,167,real,TREBA SKRATIT PUPĆANU VRPCU AL TREBA IDH,fear,fear,4.359482631,7.140967496,train,cres_v2.1/audio_files_16000/533.wav,fear
465,402,m,adult,124,acted,MALENA BOK,happiness,happiness,6.577885255,5.72926604,train,cres_v2.1/audio_files_16000/402.wav,happiness
466,431,f,adult,135,real,JE JE TO JE TO JE MOJ AVIONČIĆ,happiness,happiness,6.404356781,5.489079303,train,cres_v2.1/audio_files_16000/431.wav,happiness
467,830,m,adult,275,acted,DER OPET ON O NEKIM PSIMA A MOLIM JE LI ŽUĆKA ILI PEREZVON,happiness,anger,2.94368189,8.420475344,train,cres_v2.1/audio_files_16000/830.wav,anger
468,391,m,adult,118,real,JOAAA AJME GUŠTA ČOVJEČE,happiness,happiness,7.933920977,6.998848271,train,cres_v2.1/audio_files_16000/391.wav,happiness
469,1036,m,adult,299,real,A DRUŽILI SMO SE PODOSTA ČOVJEK ČOVJEK KOJI JE ß NIJE POZNAVAO,sadness,sadness,4.288150249,3.693651733,train,cres_v2.1/audio_files_16000/1036.wav,sadness
470,709,f,adult,221,acted,PUSTI ME BLENTO DOŠLA SAM TI REĆ DA TE ŽANDARI ČEKAJU PRID KUĆOM,fear,fear,2.925880131,6.984171486,train,cres_v2.1/audio_files_16000/709.wav,fear
471,1059,m,adult,304,real,VELIKI POTRES NE MORA BITI TAKO STRAŠAN KAO ŠTO MISLITE,neutral,neutral,5.928282655,3.709302839,train,cres_v2.1/audio_files_16000/1059.wav,neutral
472,1138,f,adult,337,acted,MOŽDA SMO TREBALI BIT TAMO S NJIM DA NAM NEKAJ NE UKRADE,fear,fear,3.771674451,5.59153743,train,cres_v2.1/audio_files_16000/1138.wav,fear
473,364,m,adult,106,acted,O RIBARSKA TRINAEST ŠTA KAŽETE NA OVO HA OVAKVE SU VAM SVE KOD NAS VIDI JE,happiness,happiness,7.008880421,2.975967285,train,cres_v2.1/audio_files_16000/364.wav,happiness
474,202,f,adult,49,real,ß O ČEM PRIČAMO ALI OD KUD JE PRAVO DA TAK NEŠ IZJAVI,anger,anger,2.913210036,5.693354883,train,cres_v2.1/audio_files_16000/202.wav,anger
475,1080,m,adult,313,real,ZBOG TOGA IMAMO NEKE ZAČUĐUJUĆE PRIMJERE DA SU BABILONCI ZNALI I STARI KALDEJCI ZNALI O NEKIM NEBESKIM POJAVAMA ZA KOJE NISU MOGLI NIKAKO ZNATI BEZ UPORABE OPTIČKIH POMAGALA,neutral,neutral,6.059376855,3.900496867,train,cres_v2.1/audio_files_16000/1080.wav,neutral
476,730,f,adult,236,acted,ŽIIIIIVA SAM ,fear,happiness,4.913344498,7.691358168,train,cres_v2.1/audio_files_16000/730.wav,happiness
477,986,m,adult,231,acted,JA SPREMAN OSTAVIT KOLEGE ß JA ß SRAM TE BILO PA MENI SU NAJBOLJI JARANI UMIRALI NA RUKAMA ŽENSKA GLAVO,fear,anger,2.51842129,7.785149721,train,cres_v2.1/audio_files_16000/986.wav,anger
478,874,m,adult,263,acted,PA NE POSLIJE PAUČINU GRICKAM,sadness,sadness,3.558800087,3.227273785,train,cres_v2.1/audio_files_16000/874.wav,sadness
479,75,m,adult,23,real,MA JA ĆU BJEŽAT NARAVNO OD TEBE,anger,anger,4.288255426,5.929634982,train,cres_v2.1/audio_files_16000/75.wav,anger
480,720,m,adult,228,acted,IVA ČUVAJ SE,fear,fear,2.410640134,7.089291422,train,cres_v2.1/audio_files_16000/720.wav,fear
481,73,m,adult,23,real,MA JEBE MI SE ZA TEBE MAJKE MI,anger,anger,2.940122389,6.491290781,train,cres_v2.1/audio_files_16000/73.wav,anger
482,374,m,adult,114,acted,MA GLAVNO JE DA SMO MI ŽIVI I ZDRAVI JEL TAKO MOMCI,happiness,happiness,7.30036557,5.114775852,train,cres_v2.1/audio_files_16000/374.wav,happiness
483,862,m,adult,290,acted,IL ĆE PUĆ ZASTAJK IL ĆU SE JA UBIT,sadness,anger,1.499017429,7.8632438,train,cres_v2.1/audio_files_16000/862.wav,anger
484,917,f,adult,307,acted,VOLIN TE SESTRO,happiness,happiness,7.292632893,6.265223962,train,cres_v2.1/audio_files_16000/917.wav,happiness
485,3,m,adult,2,real,JA TAK PRIČAM KAK SAD DA JA SJEDIM TU I DA JA,anger,anger,2.749210753,8.353714008,train,cres_v2.1/audio_files_16000/3.wav,anger
486,967,m,adult,283,real,POŠTOVANI GLEDATELJI PAPA IVAN DR PAPA IVAN PAVAO DRUGI JE UMRO OSTANITE I DALJE UZ HATEVE,sadness,neutral,3.490197377,5.181779409,train,cres_v2.1/audio_files_16000/967.wav,neutral
487,303,m,adult,75,real,MINISTARSTVO JE TU USLUGU ORGANIZIRALO NA NAČIN DA JE BESPLATNA KORISNICIMA,neutral,neutral,5.7984824,3.247699309,train,cres_v2.1/audio_files_16000/303.wav,neutral
488,728,m,adult,234,acted,LARA DUŠO JA SAM TI OTAC,fear,sadness,4.370303211,4.047150647,train,cres_v2.1/audio_files_16000/728.wav,sadness
489,356,m,adult,99,acted,KODA MI JE NETKO REKA KATE IMA BOGA DITE ĆAĆINO,happiness,happiness,5.757836477,6.544606169,train,cres_v2.1/audio_files_16000/356.wav,happiness
490,498,m,adult,147,acted,AKO TI SAD ODUSTANEŠ ONI BI TAMO MOGAO POMISLIT DA SMO TE OTELI DA SMO TE UBILI PITAJ BOGA ŠTA TI ZNAŠ KAKVO JE ON SRANJE U STANJU NAPRAVITI,fear,fear,3.711603128,5.59233608,train,cres_v2.1/audio_files_16000/498.wav,fear
491,321,m,adult,81,acted,TEŠKO JE DJECO DRAGA SIROMAŠAN BITI ALI JA SE ČVRSTO NADAM DA ĆEMO ZIMU OVU U NAŠEM TOPLOM DOMU U MIRU PREZIMITI,neutral,neutral,7.123663694,1.689826855,train,cres_v2.1/audio_files_16000/321.wav,neutral
492,608,f,adult,186,real,TANJA NEMOJ SLUČAJNO DA VIDIM VIŠE SUZE NA TVOME LICU TO NE ŽELIM AJME MAMA VOLIM TE,sadness,sadness,1.988254952,7.776680922,train,cres_v2.1/audio_files_16000/608.wav,sadness
493,695,f,adult,213,real,IAKO U DRUGIM EUROPSKIM ZEMLJAMA OVAKVE KABINE SMIJU BITI OTVORENE NAŠ ZAKON NALAŽE VRATA,neutral,neutral,5.108151122,3.771083388,train,cres_v2.1/audio_files_16000/695.wav,neutral
494,121,m,adult,31,acted,JEBA TE DOTUR DA TE JEBA OŠ TI TO PLATIT JELI ILI TVOJ ĆAĆA JEBA TE ON DA TE JEBA DA GA TRUJU,anger,anger,2.393244003,7.948516345,train,cres_v2.1/audio_files_16000/121.wav,anger
495,599,f,adult,186,real,MOŽDA SE NISI NADALA OVOME PISMU IDH UDH AL ODMA NA POČETKU DA NAPIŠEM DA SMO SVI UZ TEBE I DA TE SVI VOLIMO I PODRŽAVAMO AJOJ UDH,sadness,sadness,2.088214447,7.683177911,train,cres_v2.1/audio_files_16000/599.wav,sadness
496,1115,m,adult,322,real,TO ZVIJEZDE KAŽU,neutral,neutral,5.65207663,2.88815257,train,cres_v2.1/audio_files_16000/1115.wav,neutral
497,407,f,adult,125,acted,TAKO I TREBA TAKO I TREBA SRCE MOJE LIJEPO,happiness,happiness,7.786180456,6.013936744,train,cres_v2.1/audio_files_16000/407.wav,happiness
498,457,f,adult,140,real,AJDE SAD SE OKREEENI HAHA,happiness,happiness,7.220491185,5.275509453,train,cres_v2.1/audio_files_16000/457.wav,happiness
499,916,m,adult,306,acted,A ETO GA ETO IDH DA IDH HMM ,happiness,happiness,7.021218176,5.507654458,train,cres_v2.1/audio_files_16000/916.wav,happiness
500,889,m,adult,267,acted,BOG KRUNO ZASTAJK ANDREA NA TELEFONU ZASTAJK DOĐI SUTRA AKO MOŽEŠ ZASTAJK BORNA JE POGINUO,sadness,sadness,1.736319624,4.503731311,train,cres_v2.1/audio_files_16000/889.wav,sadness
501,468,f,adult,140,real,JOOOU KAMERE,happiness,anger,3.632950424,6.891504574,train,cres_v2.1/audio_files_16000/468.wav,anger
502,961,f,adult,281,real,UDH NE PLAČEM OPĆE ZBOG TOGA TO MI JE NAJMANJE PROBLEM UDH,sadness,sadness,2.589172657,6.021799875,train,cres_v2.1/audio_files_16000/961.wav,sadness
503,489,f,adult,145,acted,PEĆICA U PEĆI VATRICA SVAŠTA ĆE VAM DATI VAŠA BAKICA,happiness,happiness,6.824207972,5.313155461,train,cres_v2.1/audio_files_16000/489.wav,happiness
504,91,m,adult,26,real,AKO ĆE TE NETKO ZBOG TOGA GLEDAT KRIVO,anger,anger,3.66802209,6.792655307,train,cres_v2.1/audio_files_16000/91.wav,anger
505,933,m,adult,265,real,SAD JE SVAKOM VUKOVARČANINU TEŠKO KAD VIDI OVE ZGRADE,sadness,sadness,3.268276044,4.672293239,train,cres_v2.1/audio_files_16000/933.wav,sadness
506,1055,m,adult,304,real,POTRES TOLIKO MOĆAN DA BI MOGAO UNIŠTITI LOS ANDŽELES,neutral,neutral,4.07335256,4.380973706,train,cres_v2.1/audio_files_16000/1055.wav,neutral
